goodreads_book_id,authors,original_publication_year,title,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
2003625,Kresley Cole,2008,Dark Desires After Dusk (Immortals After Dark #6),4.38,35300,1138,145,617,4334,12218,20225
169875,"Patricia C. Wrede, Peter de Sève",1991,"Searching for Dragons (Enchanted Forest Chronicles, #2)",4.25,35016,813,332,832,5634,12334,17498
13330603,Chris Bohjalian,2012,The Sandcastle Girls,3.86,26623,4212,503,1602,6820,12702,7576
7091713,"Rachel Caine, Cynthia Holloway",2010,"Kiss of Death (The Morganville Vampires, #8)",4.22,33464,980,327,1116,6065,10828,16978
17828418,Laurelin Paige,2013,"Fixed on You (Fixed, #1)",4.16,37797,2460,549,1431,6719,15473,17977
3173558,"James Patterson, NaRae Lee",2009,"Maximum Ride, Vol. 1 (Maximum Ride: The Manga, #1)",4.24,26254,1106,647,1208,3910,6128,14602
12099007,"Nora Roberts, MacLeod Andrews",2012,"The Last Boyfriend (Inn BoonsBoro, #2)",4.06,26861,2098,216,1230,7349,12983,12496
10776592,"Lene Kaaberbøl, Agnete Friis",2008,"The Boy in the Suitcase (Nina Borg, #1)",3.6,21666,2907,700,2179,8978,10626,4583
22571552,Jon Ronson,2015,So You've Been Publicly Shamed,3.91,22484,3335,371,1098,6251,12947,7179
81779,"Plato, Christopher Gill",-385,The Symposium,4.01,22413,914,367,1425,5939,10145,10126
11711,D.B.C. Pierre,2003,Vernon God Little,3.58,22284,1180,1298,2534,6613,8700,5328
76867,Michael Connelly,2000,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",4.12,25552,1151,137,609,5609,13854,10914
80670,Judy Blume,1972,Otherwise Known as Sheila the Great (Fudge #2),3.94,31847,602,369,1552,8886,11265,11076
58098,Ntozake Shange,1975,for colored girls who have considered suicide/when the rainbow is enuf,4.27,24288,575,341,760,3590,7369,12774
26236956,Nora Roberts,2016,The Obsession,4.18,25318,3257,909,1343,5262,12585,17412
30228,Laurell K. Hamilton,2006,"Micah (Anita Blake, Vampire Hunter, #13)",3.62,37410,842,2323,4989,9990,9063,12169
7060582,Chloe Neill,2010,"Twice Bitten (Chicagoland Vampires, #3)",4.23,38287,1525,384,1123,6234,14041,18801
320167,Patricia Cornwell,2000,"The Last Precinct (Kay Scarpetta, #11)",3.83,26250,440,404,1819,8031,10437,7983
10047589,Jennifer Close,2011,Girls in White Dresses,3.12,25167,2984,2392,5526,9757,6717,3474
92780,"Stella Gibbons, Lynne Truss, Roz Chast",1932,Cold Comfort Farm,3.92,28260,2520,740,1975,7461,12189,10874
12842134,Gayle Forman,2013,"Just One Year (Just One Day, #2)",3.9,31517,3763,656,2160,8039,12649,10850
17876897,Sylvia Day,2016,"One with You (Crossfire, #5)",4.04,29564,4023,1026,2321,7060,11734,16360
203805,"Rainer Metzger, Ingo F. Walther",1988,Vincent Van Gogh: The Complete Paintings,4.14,24000,64,738,1063,3993,6783,11647
12605157,Chris Guillebeau,2012,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future",3.85,26097,1122,863,1877,6655,9653,8705
33458,Christopher Moore,1999,"The Lust Lizard of Melancholy Cove (Pine Cove, #2)",3.85,26312,1195,232,1410,7793,10969,7199
154091,William Gibson,1988,"Mona Lisa Overdrive (Sprawl, #3)",3.97,26410,611,147,942,6865,12193,8364
29780253,Trevor Noah,2016,Born a Crime: Stories From a South African Childhood,4.49,42573,7736,532,556,3384,16837,32120
18553,Theodore Taylor,1969,"The Cay (The Cay, #1)",3.74,25832,2041,855,2358,7433,9173,7485
107770,Julie Garwood,1992,The Secret (Highlands' Lairds #1),4.26,32089,1182,304,888,5180,11518,16813
3238153,Justina Chen,2009,North of Beautiful,3.92,32034,2110,1063,2329,6939,10229,12240
77554,Carol Shields,1993,The Stone Diaries,3.84,27989,1459,572,1931,7485,11710,8397
838917,Stormie Omartian,1997,The Power of a Praying Woman,4.38,10970,183,208,483,2643,5376,12162
1087075,Beth Harbison,2007,"Shoe Addicts Anonymous (Shoe Addict, #1)",3.57,24029,882,1259,2686,7556,7451,5914
124509,"Peter Høeg, Tiina Nunnally",1992,Smilla's Sense of Snow,3.73,25868,1764,956,2633,8240,12347,7667
135611,Bill Bryson,2007,Shakespeare: The World as Stage,3.79,25343,2327,700,1626,8001,11844,7128
9282,Nicholas Evans,2001,The Smoke Jumper,4.05,25668,686,372,1080,5498,9437,10036
4570768,Julia Hoban,2009,Willow,3.94,28342,1908,1030,2217,6034,8645,11840
56073,Hillary Rodham Clinton,2003,Living History,3.75,23870,953,939,1726,6602,8830,6716
106076,"Jeph Loeb, Tim Sale",2000,Batman: Dark Victory,4.11,22838,591,286,804,4184,8980,9346
7821828,Edmund de Waal,2009,The Hare With Amber Eyes: A Family's Century of Art and Loss,3.85,21885,2602,1302,2052,5240,8148,9282
76664,Piers Anthony,1977,A Spell for Chameleon (Xanth #1),3.93,29962,1242,520,1699,7899,11888,10595
857501,"Al Perkins, Eric Gurney",1969,"Hand, Hand, Fingers, Thumb",4.22,24029,364,401,1090,4246,5843,12928
11861062,Lissa Price,2012,"Starters (Starters, #1)",3.91,32143,4102,720,2174,8127,13140,11363
1611656,Kresley Cole,2008,Dark Needs at Night's Edge (Immortals After Dark #5),4.32,36250,1199,181,824,5181,12532,19836
38787,"Juan Rulfo, Margaret Sayers Peden, Susan Sontag",1955,Pedro Páramo,4.04,20450,1716,570,1544,4921,8656,10692
77391,L.M. Montgomery,1939,"Anne of Ingleside (Anne of Green Gables, #6)",4.05,36641,814,249,1593,8660,13635,14432
1779929,Kelly Corrigan,2005,The Middle Place,3.85,24282,2842,324,1523,6778,10004,6886
43928,Harlan Coben,1995,Deal Breaker (Myron Bolitar #1),3.94,28921,1851,511,1181,7784,14873,9775
34080,"T.S. Eliot, Michael North",1922,The Waste Land,4.11,29008,718,727,1526,5361,9983,14060
22875451,"Heather Cocks, Jessica  Morgan",2015,The Royal We,3.8,25312,4222,751,1929,7071,11415,7417
861326,Julia Quinn,2000,"The Viscount Who Loved Me (Bridgertons, #2)",4.19,35591,1577,167,866,6518,15189,16064
9531,"Dave Barry, Ridley Pearson, Greg Call",2006,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",4.15,29555,1289,310,951,5480,11230,12850
531989,Junot Díaz,1996,Drown,4.05,23295,2031,189,850,4736,11089,8246
2071575,Jane Green,2008,The Beach House,3.62,25412,2316,582,2456,9103,9733,5345
28634,Milan Kundera,1990,Immortality,4.12,18574,1180,206,859,4186,8619,9244
15793074,Jeffrey Archer,2013,"Best Kept Secret (The Clifton Chronicles, #3)",3.94,18673,1980,240,1094,6448,11057,7657
910863,Robert Charles Wilson,2005,"Spin (Spin, #1)",4.01,26015,1851,303,1192,5673,11716,9204
12083,Eugene O'Neill,1956,Long Day's Journey Into Night,4.07,27215,669,479,1403,5394,9803,11511
74928,"Kohta Hirano, Duane Johnson",1998,"Hellsing, Vol. 01 (Hellsing, #1)",4.28,23895,235,442,883,3443,6063,13201
228261,"Tim LaHaye, Jerry B. Jenkins",1998,"Soul Harvest: The World Takes Sides (Left Behind, #4)",3.95,25675,451,647,1595,6083,8553,9874
123106,Laurie Halse Anderson,2007,Twisted,3.83,29573,2727,534,2228,8166,10852,8870
4692,Noah Gordon,1986,"The Physician (Cole Family Trilogy, #1)",4.35,19310,1369,199,595,2884,8579,13695
21337,"Dean Koontz, Kevin J. Anderson, Scott Brick",2005,"Prodigal Son (Dean Koontz's Frankenstein, #1)",4.01,25871,1403,403,1340,6147,10855,10330
122125,"Jane Yolen, Mark Teague",2000,How Do Dinosaurs Say Good Night?,4.13,27968,584,360,1260,5582,8101,12885
867247,"Miyamoto Musashi, Victor Harris",1645,A Book of Five Rings: The Classic Guide to Strategy,4.09,19246,959,234,1070,4903,8431,10061
281433,Dean Koontz,1996,Tick Tock,3.71,25679,839,799,2307,8096,9241,7178
573201,Robert Ludlum,1988,The Icarus Agenda,3.93,24170,129,199,905,6541,9780,7148
7098304,Kresley Cole,2010,Demon from the Dark (Immortals After Dark #10),4.47,34257,1257,142,518,3305,10591,21856
18108281,J.R. Ward,2014,"The King (Black Dagger Brotherhood, #12)",4.37,17398,4240,265,957,4500,11290,21206
21031,Irvin D. Yalom,1992,When Nietzsche Wept,4.25,18054,1316,239,763,3396,8956,12065
365990,Cormac McCarthy,1994,"The Crossing (The Border Trilogy, #2)",4.11,21586,1526,177,775,4254,9658,9072
19068,"Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick",-350,The Nicomachean Ethics,3.91,19380,626,534,1557,6091,8682,8605
11198480,Kyle Idleman,2011,Not a Fan: Becoming a Completely Committed Follower of Jesus,4.23,22613,1042,442,891,3302,6957,11914
29802,Bryan Lee O'Malley,2006,"Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness",4.29,28569,986,102,564,4154,11228,14403
14990,Mary Roach,2005,Spook: Science Tackles the Afterlife,3.57,26306,2306,802,3023,9144,9144,5624
171547,William Blake,1789,Songs of Innocence and of Experience,4.11,26608,541,336,1263,5566,10005,12336
306364,Lisa Kleypas,2007,"Sugar Daddy (Travises, #1)",4,31604,1756,827,1747,6702,11692,12716
900065,"Stan Berenstain, Jan Berenstain",1983,The Berenstain Bears and the Messy Room,4.16,27997,207,393,1093,5710,7224,13691
349473,"Richard Bachman, Stephen King",2007,Blaze,3.65,27673,1230,620,2684,10146,9697,6980
286507,David Eddings,1988,"Demon Lord of Karanda (The Malloreon, #3)",4.05,30618,213,177,1195,7264,11949,11720
2693801,"H.W. Janson, Anthony F. Janson",1962,History of Art,3.8,22146,96,1695,1709,4555,5994,8581
7202831,Tess Gerritsen,2010,"Ice Cold (Rizzoli & Isles, #8)",4.14,24651,1831,161,724,5467,12104,11728
68520,Bernard Cornwell,1995,"The Winter King (The Warlord Chronicles, #1)",4.27,23540,1166,217,615,3704,9852,12986
59969,Frank Miller,1993,"Sin City, Vol. 2: A Dame to Kill For (Sin City, #2)",4.16,23170,386,251,720,3961,9097,9983
544424,Simone Elkeles,2007,"Leaving Paradise (Leaving Paradise, #1)",4.02,37323,2292,688,2184,7723,13132,14930
475276,Yukiru Sugisaki,1997,"D.N.Angel, Vol. 1 (D.N.Angel, #1)",4.01,25247,137,689,1837,5301,6275,11322
226791,David Baldacci,1996,Total Control,4.06,24438,663,214,728,5604,11006,9176
6411016,Karl Marlantes,2009,Matterhorn,4.25,22525,2664,509,907,3153,8970,13035
2159225,"Trenton Lee Stewart, Diana Sudyka",2008,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",4.19,31395,2145,237,879,5610,12486,14632
37526,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1599,Henry V,3.87,29341,941,575,2457,8314,11156,10565
19083,Aristotle,-350,Politics,3.91,22128,289,439,1424,5899,8275,8004
522776,Jordan Belfort,2007,The Wolf of Wall Street,3.67,18289,1915,965,2221,5972,7835,5772
174834,Dietrich Bonhoeffer,1937,The Cost of Discipleship,4.35,23544,807,198,555,2801,7717,13130
29430012,Amor Towles,2016,A Gentleman in Moscow,4.37,33394,7226,517,1244,4654,14274,25631
6792458,Michelle Alexander,2010,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,4.49,23205,3438,186,432,2003,7860,16521
32585,"Knut Hamsun, George Egerton",1890,Hunger,4.09,21394,1932,369,1275,4849,10474,11175
18465852,Cristina Henriquez,2014,The Book of Unknown Americans,3.85,22461,3233,277,1209,6327,11344,5871
11112619,Lauren DeStefano,2012,"Fever (The Chemical Garden, #2)",3.79,37188,3219,1055,3205,10268,12795,11674
64865,Sue Grafton,1985,"B is for Burglar  (Kinsey Millhone, #2)",3.83,32733,1233,176,1344,11237,14412,8484
3289281,Kate Atkinson,2008,"When Will There Be Good News? (Jackson Brodie, #3)",3.97,25366,2637,366,1096,5875,13164,8374
3134981,"Brian Azzarello, Lee Bermejo",2008,The Joker,4.04,23033,764,438,1351,4656,7782,9740
359375,"Sergei Lukyanenko, Andrew Bromfield",1998,Night Watch (Watch #1),3.97,25574,1834,503,1708,6635,12853,10664
17402288,Jenny Offill,2014,Dept. of Speculation,3.72,20253,3938,776,2257,6130,9259,6111
22544024,Susan Meissner,2015,Secrets of a Charmed Life,4.17,21375,3102,236,569,3741,11265,9832
85448,Pat Conroy,1976,The Great Santini,4.13,22921,971,220,743,4387,10145,9701
51606,Dalton Trumbo,1939,Johnny Got His Gun,4.16,24871,1767,463,1053,4303,9131,12121
32502,Michael Connelly,1999,"Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)",4.13,25469,1207,61,488,5280,14394,10315
4909,Frank McCourt,2005,"Teacher Man (Frank McCourt, #3)",3.73,23736,2065,398,1970,7967,9765,6083
5489684,Ellen Schreiber,2008,"Vampire Kisses: The Beginning (Vampire Kisses, #1-3)",4.12,25698,480,834,1665,4526,5274,13547
9307674,Eoin Colfer,2012,"The Last Guardian (Artemis Fowl, #8)",4.15,34459,1983,689,1474,6129,11925,16714
414895,"Pierre Boulle, Xan Fielding",1963,Planet of the Apes,3.91,22742,1025,490,1408,6465,9507,8404
7600922,Rachel Caine,2010,"Ghost Town (The Morganville Vampires, #9)",4.27,31362,1125,262,900,5271,10146,16852
182496,Belva Plain,1978,Evergreen,3.98,23790,247,256,1055,5970,8544,8406
356373,"Henry T. Blackaby, Claude V. King, Richard Blackaby",1976,"Experiencing God: Knowing and Doing the Will of God, Workbook",4.32,21778,224,326,726,2935,5734,12329
592657,James Dickey,1970,Deliverance,3.86,24522,978,607,1425,6173,10094,7271
28547,Anne McCaffrey,1977,"Dragonsinger (Harper Hall, #2)",4.26,31874,608,104,658,5518,12332,16265
13049981,Cynthia Hand,2013,"Boundless (Unearthly, #3)",4.15,36433,3716,566,1535,6503,12666,16831
29354916,John Grisham,2016,The Whistler,3.87,34797,3480,744,2189,9685,15286,11063
568454,"Katsura Hoshino, Mayumi Kobayashi",2004,"D.Gray-man, Volume 01",4.21,23910,231,485,1049,3715,6386,12425
41810,Isaac Asimov,1983,The Robots of Dawn (Robot #3),4.13,26075,840,103,677,5409,12275,10728
18431,"Ian Caldwell, Dustin Thomason",2004,The Rule of Four,3.22,22724,1984,1909,4958,10594,7787,3624
16718083,Jessica Sorensen,2013,"The Redemption of Callie & Kayden (The Coincidence, #2)",4.11,38452,2952,468,1629,7787,16091,17240
16277248,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Dave Marshall, Gurihiru",2013,"Avatar: The Last Airbender (The Search, #1)",4.29,19675,449,442,668,2675,5072,11106
32505,Michael Connelly,2005,"The Closers (Harry Bosch, #11; Harry Bosch Universe, #13)",4.08,24688,1229,73,525,5740,14070,9390
275000,Erin Hunter,2003,"Fire and Ice (Warriors, #2)",4.36,30745,1276,197,710,4307,9341,18086
5509920,Gena Showalter,2009,The Darkest Whisper (Lords of the Underworld #4),4.33,35144,1036,170,706,4991,11953,18919
46190,Rob Sheffield,2007,Love Is a Mix Tape,3.83,21971,2403,611,1715,6230,8644,7397
14595,"Legs McNeil, Gillian McCain",1996,Please Kill Me: The Uncensored Oral History of Punk,4.16,20652,902,542,818,3347,6989,10067
29632984,Marybeth Mayhew Whalen,2016,The Things We Wish Were True,3.83,20868,2022,400,1581,8038,12428,7215
833549,Arnold Lobel,1976,"Frog and Toad All Year (Frog and Toad, #3)",4.34,28930,198,259,769,4414,7194,16816
68418,R.A. Salvatore,1998,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)",4.33,20722,423,171,616,2897,6601,12002
30225,Laurell K. Hamilton,2007,"The Harlequin (Anita Blake, Vampire Hunter #15)",3.9,35620,819,1199,3090,8085,11138,14269
237320,Sarah Weeks,2004,So B. It,4.1,26658,2467,324,1126,5244,9595,11207
1675216,Margaret Peterson Haddix,2008,"Found (The Missing, #1)",3.97,30807,3412,468,1745,7432,11819,11491
26192467,Emily Giffin,2016,First Comes Love,3.6,22055,2468,578,2428,9539,10457,5023
682745,Jim Carroll,1978,The Basketball Diaries,3.98,23739,414,380,1033,5445,9258,8177
59978,Frank Miller,1996,"Sin City, Vol. 4: That Yellow Bastard (Sin City, #4)",4.22,22932,257,270,640,3534,8400,10703
68458,Andrzej Sapkowski,1994,"Krew elfów (Saga o Wiedźminie, #3)",4.23,11981,1135,152,709,4315,11554,13060
6697,Rebecca Wells,1992,Little Altars Everywhere,3.55,25045,901,532,2750,9728,8645,4904
82747,Marian Keyes,2002," Angels (Walsh Family, #3)",3.73,25680,680,573,2029,8418,9755,6801
8306745,Brandon Mull,2011,"A World Without Heroes (Beyonders, #1)",4.07,27160,2513,646,1236,5155,9902,11540
5201089,John Flanagan,2008,"The Kings of Clonmel (Ranger's Apprentice, #8)",4.29,30299,971,323,715,4756,11454,17347
25816688,Joe Hill,2016,The Fireman,3.92,17052,4707,608,1756,5728,11042,8802
19346451,Pittacus Lore,2014,"The Revenge of Seven (Lorien Legacies, #5)",4.28,26075,2460,158,581,4234,10602,14179
387749,Lew Wallace,1880,Ben-Hur: A Tale of the Christ,4.02,25280,751,496,1443,5827,9129,10727
9646,"George Orwell, Lionel Trilling",1938,Homage to Catalonia,4.14,22227,1500,176,733,4407,10529,10036
251519,Lolly Winston,2004,Good Grief,3.72,24273,1330,449,1718,7963,9468,5752
18635622,"George R.R. Martin, Gary Gianni",2013,"A Knight of the Seven Kingdoms (The Tales of Dunk and Egg, #1-3)",4.19,20009,2769,110,607,4513,12551,11664
7747263,Melissa de la Cruz,2010,"Misguided Angel (Blue Bloods, #5)",3.93,33454,1214,654,2382,8415,10762,12725
16109563,Madeline Sheehan,2012,"Undeniable (Undeniable, #1)",4.08,38501,4428,1760,2327,6763,13460,20115
6613,Candace Bushnell,2000,Four Blondes,2.8,22278,943,3921,5722,7219,3904,2506
949709,Pam Adams,1973,There Was An Old Lady Who Swallowed A Fly (Classic Books),4.2,26360,266,393,1162,4986,6220,13875
28233082,Robert Bryndza,2016,"The Girl In The Ice (Detective Erika Foster, #1)",3.95,33739,2987,930,1867,7747,15080,12300
1270615,"Joss Whedon, Georges Jeanty",2007,"Buffy the Vampire Slayer: The Long Way Home (Season 8, #1)",3.96,26561,997,708,1516,5950,8882,9959
7324659,Anthony Bourdain,2010,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,3.73,21973,2102,442,1565,7263,9840,5245
3562,L.M. Montgomery,1923,"Emily of New Moon (Emily, #1)",4.09,33317,1152,449,1371,6963,11736,14117
113205,"Mikhail Bulgakov, Mirra Ginsburg, Mikhail Bulgakov",1925,Heart of a Dog,4.14,20086,1103,192,883,4552,9477,10583
676737,John Gardner,1970,Grendel,3.69,25787,1550,1165,2544,6756,9262,7086
68528,Bernard Cornwell,2005,"The Pale Horseman (The Saxon Stories, #2)",4.27,21686,1096,76,283,3463,11690,11549
64582,James Gleick,1987,Chaos: Making a New Science,3.98,21703,658,399,1054,5022,9039,7806
16982,"Kurt Busiek, Alex Ross",1993,Marvels,4.21,21636,501,285,763,3624,7190,10844
13722902,Dave Eggers,2012,A Hologram for the King,3.29,20094,2774,759,3416,9129,7439,2108
10959277,"Jay Asher, Carolyn Mackler",2011,The Future of Us,3.58,32986,5271,936,4160,11870,12327,7478
1713912,James Patterson,2008,"Cross Country (Alex Cross, #14)",3.83,26068,1708,744,2124,7254,10327,8862
6538757,Kristen Ashley,2008,"Rock Chick (Rock Chick, #1)",4.2,41292,3368,977,1773,6301,14306,21632
11366397,Suzanne Young,2013,"The Program (The Program, #1)",4.07,30517,4437,753,1714,5710,11091,13637
84777,Michael Connelly,2002,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",4.04,25096,1239,94,601,6031,14332,8838
45244,Peter F. Hamilton,2005,Judas Unchained,4.3,20850,901,142,492,2889,9266,11544
7035,Alexander McCall Smith,2001,"Morality for Beautiful Girls (No. 1 Ladies' Detective Agency, #3)",3.97,29574,1507,74,697,8014,14913,8724
4570679,Jennifer Echols,2009,Going Too Far,3.93,35071,1673,842,2356,8204,11260,13004
16240761,Philipp Meyer,2012,The Son,3.98,19821,3032,550,1278,4659,9423,8410
84132,Sherrilyn Kenyon,2007,"The Dream Hunter (Dark-Hunter #10, Dream-Hunter #1)",4.06,34888,867,436,1905,7657,11207,15131
33455,"Christopher Moore, Oliver Wyman",1997,Island of the Sequined Love Nun,3.78,25166,1243,333,1661,7793,10233,6344
26114135,Bryn Greenwood,2016,All the Ugly and Wonderful Things,4.12,30089,5837,860,1416,4907,13523,14478
16101126,Sarah Dessen,2013,The Moon and More,3.63,29896,3020,971,3100,9970,10172,7370
353,Robert A. Heinlein,1973,Time Enough for Love,3.96,25603,683,663,1766,5936,8866,10251
3895,"Ina Garten, Melanie Acevedo",1999,The Barefoot Contessa Cookbook,4.21,22497,160,647,743,3098,6811,11267
7800188,"Kathy Reichs, Brendan Reichs",2010,"Virals (Virals, #1)",3.94,30226,2630,838,2068,6906,10864,11561
12902549,"Laura Schroff, Alex Tresniowski, Valerie Salembier",2010,"An Invisible Thread: The True Story of an 11-Year-Old Panhandler, a Busy Sales Executive, and an Unlikely Meeting with Destiny",4,22781,3581,181,1044,5304,10358,7986
6167746,"P.C. Cast, Kristin Cast",2007,"Marked / Betrayed / Chosen / Untamed (House of Night, #1-4)",4.37,22276,263,467,806,2677,4398,14092
6365221,Rhoda Janzen,2009,Mennonite in a Little Black Dress: A Memoir of Going Home,3.17,23096,4191,1769,5123,10687,7474,2938
830791,David Baldacci,1998,The Simple Truth,4.03,23615,567,172,639,5452,10706,8115
26891429,Justin Cronin,2016,"The City of Mirrors (The Passage, #3)",4.2,16352,3555,246,848,3897,10172,11710
91249,Beverly Cleary,1984,"Ramona Forever (Ramona, #7)",4.05,26685,371,366,976,6410,9563,10776
5508,"Ruud van der Rol, Rian Verhoeven, Anna Quindlen, Anne Frank, Tony Langham, Plym Peters",1992,Anne Frank: Beyond the Diary - A Photographic Remembrance,4.25,22725,181,499,720,3250,6564,11819
395962,Jacqueline Carey,2002,"Kushiel's Chosen (Phèdre's Trilogy, #2)",4.31,28621,829,296,807,3925,9665,15812
22874559,Chetan Bhagat,2014,Half Girlfriend,3.16,22082,2067,3207,5052,7855,6343,4689
233691,Gary Larson,1984,The Far Side Gallery 3,4.45,24199,95,102,279,2602,6971,14356
52397,Octavia E. Butler,1993,"Parable of the Sower (Earthseed, #1)",4.14,25577,2689,346,1013,4698,10578,11648
11872242,"James Patterson, Maxine Paetro",2012,"11th Hour (Women's Murder Club, #11)",4.02,22697,1792,163,979,6872,11771,9767
13151129,"Orson Scott Card, Aaron Johnston",2012,"Earth Unaware (The First Formic War, #1)",3.91,27961,1214,1429,1471,5731,10678,10384
687278,Pema Chödrön,1996,When Things Fall Apart: Heart Advice for Difficult Times,4.29,20761,1315,339,652,2891,7237,11893
9999107,Daisy Goodwin,2010,The American Heiress,3.41,23992,3901,810,3518,11240,9569,3737
659612,V.C. Andrews,1984,"Seeds of Yesterday (Dollanganger, #4)",3.81,27307,610,543,2413,8338,8977,9194
140131,"Al Dempster, Milt Banta, Golden Books, Walt Disney Company",1948,The Three Little Pigs (Disney Classic),4.19,25466,136,354,1126,5095,5601,13369
60431,Andy Goldsworthy,1990,Andy Goldsworthy: A Collaboration with Nature,3.95,20745,105,1378,1383,3470,5096,9418
608287,Denis Johnson,1992,Jesus' Son,4.15,20120,1651,362,959,3507,7746,9972
13573622,Vince Flynn,2012,"The Last Man (Mitch Rapp, #13)",4.34,21240,1303,123,397,2930,9103,12574
9503,Amy Tan,2005,Saving Fish from Drowning,3.41,24579,2586,1247,3379,8927,8374,4133
13547381,Lisa Genova,2012,Love Anthony,3.94,22838,3736,292,1335,5892,10348,7905
641604,Seth Godin,2003,Purple Cow: Transform Your Business by Being Remarkable,3.78,25230,862,1247,1953,6239,8792,8131
16131489,Rick Yancey,2016,"The Last Star (The 5th Wave, #3)",3.64,30324,5377,1076,3951,10593,11769,8627
744615,"Bryan Lee O'Malley, Steve Buccellato",2007,"Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together",4.32,27532,808,137,463,3629,10445,14199
426825,Leon Uris,1970,QB VII,4.17,24396,321,138,619,4520,9339,10466
24876258,Jim Butcher,2015,"The Aeronaut's Windlass (The Cinder Spires, #1)",4.18,20845,3252,306,863,3593,10293,10832
23529,"Alan Moore, Eddie Campbell, Pete Mullins",1999,From Hell,4.16,23971,1246,397,1186,4184,8876,12015
86321,Nora Roberts,2005,"Black Rose (In the Garden, #2)",4.03,29058,728,180,1229,7135,11681,11233
65910,Lisa Gardner,1997,"The Perfect Husband (Quincy & Rainie, #1)",4.01,26578,1209,464,1284,6266,11450,10438
113310,Katherine Neville,1988,The Eight (The Eight #1),3.92,22928,2199,762,1913,5690,9488,9607
1499952,Jean Webster,1912,"Daddy-Long-Legs (Daddy-Long-Legs, #1)",4.09,20889,2796,363,1090,5527,10283,11447
161887,Edith Pattou,2003,East,4.14,30596,1966,435,1332,5793,10588,14415
127584,Anne McCaffrey,1971,"Dragonquest (Pern, #2)",4.09,31971,604,127,987,7335,13438,12801
357636,"Sigmund Freud, James Strachey, Peter Gay",1930,Civilization and Its Discontents,3.76,21447,700,816,2057,6382,7918,7044
12394068,James Bowen,2012,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,3.96,17971,3539,483,1507,5973,9814,9354
17411703,J. Kenner,2013,"Complete Me (Stark Trilogy, #3)",4.23,32212,1570,307,1244,5470,12116,17018
19288321,Robin Hobb,2014,"Fool's Assassin (The Fitz and the Fool, #1)",4.35,15601,2030,244,571,2645,8842,13712
31979,"Joss Whedon, John Cassaday",2004,"Astonishing X-Men, Volume 1: Gifted",4.17,22373,532,405,730,3667,7949,10198
5152561,Melissa Marr,2009,"Fragile Eternity (Wicked Lovely, #3)",3.83,37303,1839,797,2965,10444,12617,12175
11227041,Kristen Ashley,2011,"The Gamble (Colorado Mountain, #1)",4.29,42242,3132,748,1211,5093,15053,22942
32628,Clive Barker,1989,The Great and Secret Show (Book of the Art #1),4.05,23328,546,399,1112,4958,8897,9659
29,Bill Bryson,1990,The Mother Tongue: English and How It Got That Way,3.95,24133,1993,333,1280,6050,10985,8303
1918305,Eric    Weiner,2008,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,3.83,23023,3099,439,1553,6370,10237,6426
231,Tom Wolfe,2004,I am Charlotte Simmons,3.4,19293,1891,1481,2886,6557,6890,3766
25564665,Elle Kennedy,2015,"The Mistake (Off-Campus, #2)",4.15,37148,4083,295,1242,7194,17848,16959
73089,Susan Elizabeth Phillips,2005,"Match Me If You Can (Chicago Stars, #6)",4.13,33805,1458,317,1120,6368,13587,14300
59830,Nora Roberts,2001,"Heaven and Earth (Three Sisters Island, #2)",4.13,28103,788,142,922,6184,11519,12691
32430,Dean Koontz,1989,The Bad Place,3.86,26848,571,419,1576,7704,10137,8299
17204568,Tracy Brogan,2012,"Crazy Little Thing (Bell Harbor, #1)",3.8,23854,1875,556,1581,6545,9181,6531
187812,Meg Cabot,2005,Avalon High,3.8,37402,2063,773,3194,10929,12930,11832
3609763,Stephenie Meyer,2011,"The Twilight Saga: The Official Illustrated Guide (Twilight, #4.5)",4.23,24065,851,631,1246,4040,5055,14120
297135,Kristin Hannah,2001,Summer Island,3.97,22598,1215,199,958,6037,10390,7910
64023,Richard J. Foster,1978,Celebration of Discipline: The Path to Spiritual Growth,4.18,23026,696,488,886,3673,7807,11194
517188,Muriel Spark,1961,The Prime of Miss Jean Brodie,3.76,26538,1752,638,2371,8614,11577,7814
138202,Megan McCafferty,2001,"Sloppy Firsts (Jessica Darling, #1)",3.94,31757,1822,881,1978,6964,11000,11717
